repeticao,ordem,versao,topologia,cache,get_bulk,get_common,miss_pct
2,8,26.07,assimetrico,0,88407,88407,100.00
2,9,26.07,simetrico,64,62628,1,0.00
2,9,25.11,simetrico,64,62628,1,0.00
2,10,25.11,assimetrico,48,110439,31719,28.72
2,10,26.07,assimetrico,48,99221,62501,62.99
2,11,26.07,simetrico,256,62628,1,0.00
2,11,25.11,simetrico,256,62628,1,0.00
2,12,25.11,simetrico,48,62628,1,0.00
2,12,26.07,simetrico,48,62628,1,0.00
2,13,26.07,simetrico,32,62628,1,0.00
2,13,25.11,simetrico,32,62628,1,0.00
2,14,25.11,assimetrico,64,95411,20834,21.84
2,14,26.07,assimetrico,64,94635,62500,66.04
2,15,26.07,simetrico,0,62628,62628,100.00
2,15,25.11,simetrico,0,62628,62628,100.00
2,16,25.11,assimetrico,128,93595,12501,13.36
2,16,26.07,assimetrico,128,104973,31250,29.77
2,17,26.07,assimetrico,96,109745,41667,37.97
2,17,25.11,assimetrico,96,91627,15626,17.05
2,18,25.11,assimetrico,24,87052,62501,71.80
2,18,26.07,assimetrico,24,88877,88877,100.00
2,19,26.07,simetrico,512,62628,1,0.00
2,19,25.11,simetrico,512,62628,1,0.00
2,20,25.11,assimetrico,512,89457,3677,4.11
2,20,26.07,assimetrico,512,94924,7813,8.23
3,1,25.11,assimetrico,16,81544,81528,99.98
3,1,26.07,assimetrico,16,87808,87808,100.00
3,2,26.07,assimetrico,128,103573,31250,30.17
3,2,25.11,assimetrico,128,99018,12501,12.62
3,3,25.11,simetrico,32,62628,1,0.00
3,3,26.07,simetrico,32,62628,1,0.00
3,4,26.07,simetrico,16,62628,62628,100.00
3,4,25.11,simetrico,16,62628,62628,100.00
3,5,25.11,assimetrico,32,96701,34636,35.82
3,5,26.07,assimetrico,32,100328,62501,62.30
3,6,26.07,assimetrico,256,95075,15625,16.43
3,6,25.11,assimetrico,256,91729,6945,7.57
3,7,25.11,simetrico,96,62628,1,0.00
3,7,26.07,simetrico,96,62628,1,0.00
3,8,26.07,simetrico,48,62628,1,0.00
3,8,25.11,simetrico,48,62628,1,0.00
3,9,25.11,simetrico,64,62628,1,0.00
3,9,26.07,simetrico,64,62628,1,0.00
3,10,26.07,assimetrico,0,87359,87359,100.00
3,10,25.11,assimetrico,0,91056,91056,100.00
3,11,25.11,simetrico,128,62628,1,0.00
3,11,26.07,simetrico,128,62628,1,0.00
3,12,26.07,assimetrico,48,97614,62501,64.03
3,12,25.11,assimetrico,48,107014,31687,29.61
3,13,25.11,assimetrico,64,95525,20834,21.81
3,13,26.07,assimetrico,64,88738,62500,70.43
3,14,26.07,simetrico,0,62628,62628,100.00
3,14,25.11,simetrico,0,62628,62628,100.00
3,15,25.11,simetrico,512,62628,1,0.00
3,15,26.07,simetrico,512,62628,1,0.00
3,16,26.07,assimetrico,512,93436,7813,8.36
3,16,25.11,assimetrico,512,90871,3677,4.05
3,17,25.11,simetrico,256,62628,1,0.00
3,17,26.07,simetrico,256,62628,1,0.00
3,18,26.07,simetrico,24,62628,62628,100.00
3,18,25.11,simetrico,24,62628,1,0.00
3,19,25.11,assimetrico,96,90458,15626,17.27
3,19,26.07,assimetrico,96,108570,41667,38.38
3,20,26.07,assimetrico,24,88949,88949,100.00
3,20,25.11,assimetrico,24,87677,62500,71.28
4,1,26.07,simetrico,32,62628,1,0.00
4,1,25.11,simetrico,32,62628,1,0.00
4,2,25.11,simetrico,24,62628,1,0.00
4,2,26.07,simetrico,24,62628,62628,100.00
4,3,26.07,assimetrico,0,87780,87780,100.00
4,3,25.11,assimetrico,0,88598,88598,100.00
4,4,25.11,assimetrico,32,98433,34963,35.52
4,4,26.07,assimetrico,32,98981,62501,63.14
4,5,26.07,assimetrico,24,87840,87840,100.00
4,5,25.11,assimetrico,24,87821,62500,71.17
4,6,25.11,simetrico,256,62628,1,0.00
4,6,26.07,simetrico,256,62628,1,0.00
4,7,26.07,simetrico,0,62628,62628,100.00
4,7,25.11,simetrico,0,62628,62628,100.00
4,8,25.11,assimetrico,256,90060,6945,7.71
4,8,26.07,assimetrico,256,97470,15625,16.03
4,9,26.07,simetrico,512,62628,1,0.00
4,9,25.11,simetrico,512,62628,1,0.00
4,10,25.11,assimetrico,48,114178,31708,27.77
4,10,26.07,assimetrico,48,96982,62501,64.45
4,11,26.07,assimetrico,128,99760,31250,31.33
4,11,25.11,assimetrico,128,95580,12501,13.08
4,12,25.11,simetrico,64,62628,1,0.00
4,12,26.07,simetrico,64,62628,1,0.00
4,13,26.07,assimetrico,512,96465,7813,8.10
4,13,25.11,assimetrico,512,92311,3677,3.98
4,14,25.11,assimetrico,16,80010,79997,99.98
4,14,26.07,assimetrico,16,88128,88128,100.00
4,15,26.07,assimetrico,96,107131,41667,38.89
4,15,25.11,assimetrico,96,93913,15626,16.64
4,16,25.11,simetrico,48,62628,1,0.00
4,16,26.07,simetrico,48,62628,1,0.00
4,17,26.07,simetrico,96,62628,1,0.00
4,17,25.11,simetrico,96,62628,1,0.00
4,18,25.11,simetrico,16,62628,62628,100.00
4,18,26.07,simetrico,16,62628,62628,100.00
4,19,26.07,assimetrico,64,89731,62500,69.65
4,19,25.11,assimetrico,64,95659,20834,21.78
4,20,25.11,simetrico,128,62628,1,0.00
4,20,26.07,simetrico,128,62628,1,0.00
5,1,25.11,simetrico,512,62628,1,0.00
5,1,26.07,simetrico,512,62628,1,0.00
5,2,26.07,assimetrico,24,87951,87951,100.00
5,2,25.11,assimetrico,24,86553,62501,72.21
5,3,25.11,simetrico,96,62628,1,0.00
5,3,26.07,simetrico,96,62628,1,0.00
5,4,26.07,assimetrico,32,100190,62501,62.38
5,4,25.11,assimetrico,32,96821,36039,37.22
5,5,25.11,simetrico,0,62628,62628,100.00
5,5,26.07,simetrico,0,62628,62628,100.00
5,6,26.07,simetrico,48,62628,1,0.00
5,6,25.11,simetrico,48,62628,1,0.00
5,7,25.11,simetrico,128,62628,1,0.00
5,7,26.07,simetrico,128,62628,1,0.00
5,8,26.07,assimetrico,64,92880,62500,67.29
5,8,25.11,assimetrico,64,93974,20834,22.17
5,9,25.11,assimetrico,512,89505,3677,4.11
5,9,26.07,assimetrico,512,91989,7813,8.49
5,10,26.07,simetrico,16,62628,62628,100.00
5,10,25.11,simetrico,16,62628,62628,100.00
5,11,25.11,simetrico,256,62628,1,0.00
5,11,26.07,simetrico,256,62628,1,0.00
5,12,26.07,assimetrico,128,101321,31250,30.84
5,12,25.11,assimetrico,128,93526,12501,13.37
5,13,25.11,assimetrico,96,89665,15626,17.43
5,13,26.07,assimetrico,96,119670,41667,34.82
5,14,26.07,assimetrico,256,95510,15625,16.36
5,14,25.11,assimetrico,256,95669,6945,7.26
5,15,25.11,assimetrico,48,107352,31777,29.60
5,15,26.07,assimetrico,48,98161,62501,63.67
5,16,26.07,assimetrico,0,88563,88563,100.00
5,16,25.11,assimetrico,0,87390,87390,100.00
5,17,25.11,assimetrico,16,79655,79654,100.00
5,17,26.07,assimetrico,16,88699,88699,100.00
5,18,26.07,simetrico,32,62628,1,0.00
5,18,25.11,simetrico,32,62628,1,0.00
5,19,25.11,simetrico,24,62628,1,0.00
5,19,26.07,simetrico,24,62628,62628,100.00
5,20,26.07,simetrico,64,62628,1,0.00
5,20,25.11,simetrico,64,62628,1,0.00
6,1,26.07,simetrico,96,62628,1,0.00
6,1,25.11,simetrico,96,62628,1,0.00
6,2,25.11,assimetrico,128,94870,12501,13.18
6,2,26.07,assimetrico,128,98553,31250,31.71
6,3,26.07,assimetrico,64,88098,62500,70.94
6,3,25.11,assimetrico,64,93776,20834,22.22
6,4,25.11,simetrico,16,62628,62628,100.00
6,4,26.07,simetrico,16,62628,62628,100.00
6,5,26.07,assimetrico,0,87947,87947,100.00
6,5,25.11,assimetrico,0,86761,86761,100.00
6,6,25.11,assimetrico,24,87650,62500,71.31
6,6,26.07,assimetrico,24,87163,87163,100.00
6,7,26.07,simetrico,48,62628,1,0.00
6,7,25.11,simetrico,48,62628,1,0.00
6,8,25.11,simetrico,0,62628,62628,100.00
6,8,26.07,simetrico,0,62628,62628,100.00
6,9,26.07,simetrico,24,62628,62628,100.00
6,9,25.11,simetrico,24,62628,1,0.00
6,10,25.11,simetrico,32,62628,1,0.00
6,10,26.07,simetrico,32,62628,1,0.00
6,11,26.07,simetrico,512,62628,1,0.00
6,11,25.11,simetrico,512,62628,1,0.00
6,12,25.11,assimetrico,32,96863,34529,35.65
6,12,26.07,assimetrico,32,99316,62501,62.93
6,13,26.07,simetrico,128,62628,1,0.00
6,13,25.11,simetrico,128,62628,1,0.00
6,14,25.11,assimetrico,16,80658,80656,100.00
6,14,26.07,assimetrico,16,88092,88092,100.00
6,15,26.07,simetrico,256,62628,1,0.00
6,15,25.11,simetrico,256,62628,1,0.00
6,16,25.11,assimetrico,48,106409,31536,29.64
6,16,26.07,assimetrico,48,98264,62501,63.61
6,17,26.07,assimetrico,96,119487,41667,34.87
6,17,25.11,assimetrico,96,91497,15626,17.08
6,18,25.11,simetrico,64,62628,1,0.00
6,18,26.07,simetrico,64,62628,1,0.00
6,19,26.07,assimetrico,256,96000,15625,16.28
6,19,25.11,assimetrico,256,90238,6945,7.70
6,20,25.11,assimetrico,512,90000,3677,4.09
6,20,26.07,assimetrico,512,95017,7813,8.22
